lon,lat,source
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
101.524803,3.509247,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
116.681946,23.353361,case
115.347504,22.78199,case
115.347504,22.78199,case
115.347504,22.78199,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
114.068298,22.54554,case
111.816673,2.3,case
111.816673,2.3,case
122.966667,10.8,case
105.833328,9.66667,case
124.455559,7.18889,case
124.774078,6.335756,case
120.187798,22.956352,case
106.806038,-6.268991,case
115.5,-2.5,case
115.5,-2.5,case
120.25,-4.333333,case
103.833336,-2.75,case
110.364441,-7.801389,case
110.831673,-7.55611,case
115.125214,-8.5413,case
115.125214,-8.5413,case
120.680801,24.15473,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
120.168114,23.024763,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
121.016998,23.873001,case
103.945282,1.37472,case
103.84597,1.321697,case
106.631401,-6.187381,case
106.631401,-6.187381,case
106.631401,-6.187381,case
102.550003,2.266667,case
99,13,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
102.989616,5.093634,case
